timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-07-09T01:28:43.691932+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,70%
2025-07-09T03:22:31.269126+07:00,Đà Nẵng,14,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.4 km/h,66%
2025-07-09T04:19:18.042094+07:00,Đà Nẵng,14,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.9 km/h,73%
2025-07-09T05:19:47.025609+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.9 km/h,73%
2025-07-09T06:19:49.517952+07:00,Đà Nẵng,25,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.1 km/h,74%
2025-07-09T08:42:57.410815+07:00,Đà Nẵng,36,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.2 km/h,63%
2025-07-09T10:22:05.970742+07:00,Đà Nẵng,42,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.1 km/h,54%
2025-07-09T11:33:59.950853+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-06-rain-full.svg,8.7 km/h,61%
2025-07-09T12:24:34.903017+07:00,Đà Nẵng,31,/dl/web/weather/ic-w-06-rain-full.svg,7.2 km/h,62%
2025-07-09T13:30:25.182823+07:00,Đà Nẵng,17,/dl/web/weather/ic-w-06-rain-full.svg,3.4 km/h,66%
2025-07-09T14:20:54.561880+07:00,Đà Nẵng,11,/dl/web/weather/ic-w-06-rain-full.svg,14.3 km/h,64%
2025-07-09T15:27:50.593198+07:00,Đà Nẵng,17,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.7 km/h,59%
2025-07-09T16:23:53.007700+07:00,Đà Nẵng,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,2.4 km/h,57%
2025-07-09T17:22:24.577238+07:00,Đà Nẵng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.5 km/h,59%
2025-07-09T18:17:47.209429+07:00,Đà Nẵng,56,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.3 km/h,63%
